Created,User Name,Page Name,state,state_code,gov_party,state_pop_2010,total_daily_posts,daily_positive_eng,daily_negative_eng,daily_total_interactions,daily_comments,daily_shares,total_confirmed,total_deaths
2020-03-25,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,2,224,0,543,37,282,257,7
2020-03-25,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,4,18,0,30,0,12,46,0
2020-03-25,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,5,62,0,121,12,47,15,0
2020-03-25,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,3,504,100,1749,253,892,140,4
2020-03-25,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,4,685,7,1525,291,542,270,5
2020-03-25,gadph,Georgia Department of Public Health,Georgia,GA,republican,10519475,1,200,0,500,58,242,221,8
2020-03-25,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,2,79,8,260,124,49,1,-1
2020-03-25,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,8,272,30,702,153,247,8,0
2020-03-25,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,5,82,0,173,8,83,30,1
2020-03-25,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,5,382,26,1070,75,587,98,1
2020-03-25,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,4,354,800,3782,368,2260,57,2
2020-03-25,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,5,166,7,838,51,614,10,0
2020-03-25,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,4,1011,52,4889,419,3407,328,3
2020-03-25,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,4,570,481,2901,267,1583,22,1
2020-03-25,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,4,242,68,1657,121,1226,407,19
2020-03-25,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,4,266,0,455,30,159,76,0
2020-03-25,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,4,257,0,1898,27,1614,526,20
2020-03-25,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,8,1555,9,3524,305,1655,25,0
2020-03-25,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,13,861,10,2200,264,1065,117,2
2020-03-25,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,4,1311,164,5068,2141,1452,9,0
2020-03-25,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,5,105,0,275,6,164,5,0
2020-03-25,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,5,87,7,206,24,88,7,0
2020-03-25,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,2,196,6,545,106,237,727,21
2020-03-25,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,14,422,112,893,35,324,13,1
2020-03-25,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,1,103,1,164,7,53,45,2
2020-03-25,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,3,859,4,1314,171,280,5160,157
2020-03-25,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,69,1,238,12,156,137,3
2020-03-25,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,7,245,4,1047,84,714,58,2
2020-03-25,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,4,286,66,840,164,324,56,2
2020-03-25,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,11,2014,152,6235,2138,1931,314,7
2020-03-25,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,209,88,1465,245,923,82,2
2020-03-25,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,4,108,41,561,37,375,11,0
2020-03-25,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,7,516,147,2155,422,1070,109,2
2020-03-25,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,3,1214,12,4642,132,3284,280,4
2020-03-25,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,6,1354,190,5904,573,3787,144,1
2020-03-25,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,2,101,2,376,246,27,42,0
2020-03-25,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,3,197,2,319,38,82,103,0
2020-03-25,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,4,1353,77,2260,288,542,263,17
2020-03-25,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,5,44,0,95,7,44,15,0
2020-03-25,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,5,170,86,1535,215,1064,17,0
2020-03-26,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,9,319,133,1150,237,461,102,0
2020-03-26,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,11,432,2,1146,64,648,14,0
2020-03-26,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,4,187,2,470,105,176,55,0
2020-03-26,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,3,215,53,840,192,380,107,2
2020-03-26,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,639,71,1146,103,333,901,16
2020-03-26,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,7,839,66,1883,272,706,343,-1
2020-03-26,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,3,70,1,101,4,26,137,2
2020-03-26,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,3,17,0,28,0,11,44,1
2020-03-26,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,4,24,42,266,15,185,11,1
2020-03-26,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,5,871,108,4094,1339,1776,107,7
2020-03-26,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,3,719,9,1776,303,745,675,6
2020-03-26,gadph,Georgia Department of Public Health,Georgia,GA,republican,10519475,1,140,0,206,16,50,278,8
2020-03-26,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,2,40,0,78,3,35,4,0
2020-03-26,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,14,569,10,1615,370,666,33,0
2020-03-26,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,69,0,168,6,93,33,1
2020-03-26,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,4,308,130,1339,266,635,211,0
2020-03-26,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,3,293,244,2133,197,1399,108,3
2020-03-26,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,5,71,76,349,53,149,55,3
2020-03-26,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,5,618,83,1627,156,770,673,7
2020-03-26,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,3,809,115,1905,322,659,33,0
2020-03-26,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,2,117,75,668,87,389,509,18
2020-03-26,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,2,52,0,230,15,163,158,0
2020-03-26,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,241,15,583,149,178,564,20
2020-03-26,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,5,840,11,1309,72,386,58,1
2020-03-26,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,19,425,21,1490,243,801,130,1
2020-03-26,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,4,1167,206,4740,1812,1555,6,0
2020-03-26,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,4,80,1,202,19,102,3,0
2020-03-26,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,4,64,3,156,18,71,29,0
2020-03-26,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,2,131,3,219,18,67,2474,28
2020-03-26,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,13,471,31,921,53,366,0,0
2020-03-26,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,2,44,0,66,2,20,97,4
2020-03-26,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,3,1257,5,1858,193,403,6556,235
2020-03-26,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,711,2,1097,52,332,164,4
2020-03-26,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,5,219,0,529,68,242,84,2
2020-03-26,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,6,403,93,1126,207,423,50,1
2020-03-26,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,8,1848,121,5474,1801,1704,535,3
2020-03-26,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,187,87,923,247,402,0,2
2020-03-26,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,10,242,14,658,55,347,5,0
2020-03-26,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,6,809,181,3446,558,1898,168,3
2020-03-26,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,3,4014,637,29574,1677,23246,315,6
2020-03-26,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,10,1206,330,7696,609,5551,181,0
2020-03-26,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,2,81,17,501,355,48,56,0
2020-03-26,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,8,573,2,1129,125,429,70,1
2020-03-26,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,9,609,48,1293,155,481,616,17
2020-03-26,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,10,97,2,243,17,127,9,0
2020-03-26,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,6,176,49,737,82,430,13,0
2020-03-27,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,12,1058,146,4042,1584,1254,110,3
2020-03-27,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,16,659,18,1090,52,361,11,0
2020-03-27,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,3,119,0,249,34,96,46,1
2020-03-27,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,2,62,1,119,20,36,157,5
2020-03-27,capublichealth,California Department of Public Health,California,CA,democratic,39557045,3,594,61,1153,175,323,769,13
2020-03-27,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,8,652,2,1119,125,340,308,12
2020-03-27,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,2,43,0,70,6,21,279,6
2020-03-27,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,4,13,0,22,0,9,40,0
2020-03-27,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,7,78,28,184,25,53,33,1
2020-03-27,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,8,928,130,2727,439,1230,198,2
2020-03-27,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,6,832,13,2232,362,1025,543,6
2020-03-27,gadph,Georgia Department of Public Health,Georgia,GA,republican,10519475,1,628,4,2235,167,1436,475,16
2020-03-27,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,2,34,1,146,11,100,11,0
2020-03-27,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,12,129,1,251,30,91,38,0
2020-03-27,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,4,45,0,122,9,68,26,1
2020-03-27,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,4,838,51,1567,223,455,177,0
2020-03-27,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,2,333,186,1926,256,1151,94,2
2020-03-27,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,4,202,18,894,37,637,59,0
2020-03-27,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,7,786,60,3656,130,2680,486,8
2020-03-27,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,4,570,249,2568,514,1235,56,2
2020-03-27,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,3,144,58,597,68,327,440,36
2020-03-27,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,4,334,214,1795,205,1042,192,1
2020-03-27,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,112,1,274,44,117,816,36
2020-03-27,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,3,123,0,195,10,62,52,2
2020-03-27,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,17,857,11,4046,406,2772,172,1
2020-03-27,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,5,1995,1333,9672,2155,4189,17,1
2020-03-27,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,5,191,13,507,36,267,8,0
2020-03-27,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,6,102,5,243,13,123,21,0
2020-03-27,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,2,88,13,157,29,27,1949,32
2020-03-27,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,13,404,4,577,19,150,23,0
2020-03-27,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,4,1643,6,2094,221,224,7304,272
2020-03-27,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,1,215,3,519,52,249,269,4
2020-03-27,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,8,164,5,461,55,237,74,1
2020-03-27,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,3,255,67,781,134,325,100,1
2020-03-27,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,8,1548,161,4971,1793,1469,550,4
2020-03-27,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,125,83,639,145,286,118,4
2020-03-27,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,4,174,19,469,50,226,12,0
2020-03-27,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,9,1864,214,5258,508,2672,334,8
2020-03-27,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,2,1431,162,6071,358,4120,374,12
2020-03-27,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,8,1385,298,7059,746,4630,221,3
2020-03-27,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,1,101,36,473,287,49,76,0
2020-03-27,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,5,421,7,635,68,139,141,0
2020-03-27,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,7,506,23,1002,95,378,270,7
2020-03-27,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,9,0,20,4,7,17,0
2020-03-27,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,7,163,135,1119,119,702,24,0
2020-03-28,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,1,118,1,629,82,428,117,0
2020-03-28,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,8,231,17,1042,98,696,17,1
2020-03-28,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,3,100,1,245,39,105,28,2
2020-03-28,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,44,20,164,73,27,108,2
2020-03-28,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,783,2,1071,137,149,431,16
2020-03-28,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,7,357,10,1005,127,511,323,13
2020-03-28,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,2,43,0,89,4,42,233,6
2020-03-28,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,2,2,0,9,0,7,33,1
2020-03-28,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,7,56,100,507,36,315,51,3
2020-03-28,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,7,757,115,2240,339,1029,129,3
2020-03-28,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,6,807,11,2448,423,1207,863,19
2020-03-28,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,15,493,96,1728,304,835,36,1
2020-03-28,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,2,39,0,99,3,57,27,2
2020-03-28,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,2,312,77,1228,235,604,143,4
2020-03-28,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,1,181,283,2125,225,1436,84,5
2020-03-28,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,3,147,42,779,68,522,29,1
2020-03-28,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,3,236,316,1385,83,750,467,13
2020-03-28,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,1,277,87,1267,223,680,63,0
